PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NH0911010,GOFFSTOWN VILLAGE PCT,Community water system,Surface water,Hillsborough,GOFFSTOWN,"3,000",,,
NH0158090,GOLD ROCK REALTY APARTMENTS,Community water system,Ground water,Rockingham,BARRINGTON,21,,,
NH0612060,GOLDCREST ESTATES/SCOBIE POND,Community water system,Unknown Primary Source,Rockingham,-,143,,,
NH1932020,GOLDEN HILL,Community water system,Ground water,Rockingham,PLAISTOW,110,,,
NH0161030,GOODRICH FALLS WATER ASSN,Community water system,Ground water,Carroll,-,25,,,
NH0162350,GOODRICH PROPERTY,Community water system,Ground water,Carroll,BARTLETT,175,,,
NH0921020,GORHAM HILL SPRING,Community water system,Ground water,Coos,GORHAM,55,,,
NH0921030,GORHAM WATER AND SEWER DEPART,Community water system,Ground water,Coos,GORHAM,75,,,
NH0921010,GORHAM WATER AND SEWER DEPT,Community water system,Surface water,Coos,GORHAM,"2,630",,,
NH0872010,GOVERNORS FOREST,Community water system,Ground water,Rockingham,FREMONT,32,,,
NH0762050,GOVERNORS GREEN,Community water system,Ground water,Rockingham,EPPING,28,,,
NH0072080,GOWING WOODS,Community water system,Ground water,Hillsborough,AMHERST,53,,,
NH1104010,GRAFTON COUNTY COMPLEX,Community water system,Unknown Primary Source,-,-,25,,,
