PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ1410310,G & F INDUSTRIAL PARK WELL2,Non-Transient non-community system,Ground water,-,E HANOVER TWP,32,,,
NJ0111332,GALLOWAY TWP BD OF ED - OCEANVILLE LEARN,Non-Transient non-community system,Ground water,Atlantic,GALLOWAY TWP-0111,152,,,
NJ0111383,GALLOWAY TWP SCHOOL #6,Non-Transient non-community system,Ground water,Atlantic,GALLOWAY TWP,25,,,
NJ1002307,GAMMA ASSOC.,Non-Transient non-community system,Ground water,-,BETHLEHEM,100,,,
NJ1316348,GARDEN ST AIR COND & FUE,Non-Transient non-community system,Ground water,Essex,FREEHOLD TWP,40,,,
NJ1533300,GARDEN ST PKWY AUTH-BARN,Non-Transient non-community system,Ground water,Gloucester,BARNEGATE,100,,,
NJ1010309,GARDEN STATE GROWERS,Non-Transient non-community system,Ground water,Hunterdon,FRANKLIN TWP.-1010,74,,,
NJ1336307,GARDEN STATE PARKWAY,Non-Transient non-community system,Ground water,Essex,TINTON FALLS,500,,,
NJ1336306,GARDEN STATE PARKWAY AUT,Non-Transient non-community system,Ground water,Essex,TINTON FALLS,500,,,
NJ1352304,GARDEN STATE PARKWAY AUT,Non-Transient non-community system,Ground water,Essex,WALL TWP,500,,,
NJ1003303,GARDEN STATE TRUCK-WELL,Non-Transient non-community system,Ground water,-,BLOOMSBURY,200,,,
NJ1326335,GARITO ANTHONY ARLENE,Non-Transient non-community system,Ground water,Essex,MANALAPAN TWP,75,,,
NJ0436456,GARVEY CONVEYERS,Non-Transient non-community system,Ground water,Camden,WINSLOW TWP.-0436,80,,,
NJ1309419,GATELY BUILDING,Non-Transient non-community system,Ground water,Monmouth,COLTS NECK TWP.-1309,60,,,
NJ0112356,GATEWAY CAP,Non-Transient non-community system,Ground water,Atlantic,HAMILTON TWP-0112,114,,,
NJ1221319,GBC CORP ELECT INST INC,Non-Transient non-community system,Ground water,-,SOUTH BRUNSWICK,44,,,
NJ1101305,GE ASTRO SPACE CTR-BL 50,Non-Transient non-community system,Ground water,Cumberland,EAST WINDSOR TW,100,,,
NJ1006357,GEBHARDT & KIEFER LAW OF,Non-Transient non-community system,Ground water,Hunterdon,CLINTON TWP.-1006,67,,,
NJ1005309,GEBHARDT & KIEFER LAW OF,Non-Transient non-community system,Ground water,-,CLINTON TWP,29,,,
NJ1332329,GEDI CORPORATE PLAZA,Non-Transient non-community system,Ground water,Monmouth,MILLSTONE TWP.-1332,70,,,
NJ0614309,GENNA'S FLOWERS,Non-Transient non-community system,Ground water,-,VINELAND,30,,,
NJ0811350,GENOVA INC,Non-Transient non-community system,Ground water,-,MONROE TWP,25,,,
NJ0113352,GEORGE BARTMER,Non-Transient non-community system,Ground water,Atlantic,HAMMONTON,39,,,
NJ1015303,GEORGIA PACIFIC CORP CORRUGATED III,Non-Transient non-community system,Ground water,Hunterdon,HOLLAND TWP.-1015,112,,,
NJ1352306,GERALDINE THOMPSON MEDIC,Non-Transient non-community system,Ground water,Essex,WALL TWP,75,,,
NJ0117302,GERTRUDE LAUER KINDERGAR,Non-Transient non-community system,Ground water,Atlantic,MULLICA TOWNSH,90,,,
NJ0117301,GERTRUDE LAUER SCHOOL,Non-Transient non-community system,Ground water,Atlantic,MULLICA TWP-0117,45,,,
NJ1813303,GIBRALTAR ROCK OF BELL MEADE,Non-Transient non-community system,Ground water,Somerset,MONTGOMERY TWP.-1813,30,,,
NJ1520367,GINGERBREAD HOUSE CHILD CARE,Non-Transient non-community system,Ground water,Ocean,OCEAN TWP.-1520,28,,,
NJ0806300,GLASSBORO BRD OF ED,Non-Transient non-community system,Ground water,-,GLASSBORO TWP,325,,,
NJ1922318,GLEN MEADOW MDIDLE SCHOOL,Non-Transient non-community system,Ground water,Sussex,VERNON TWP.-1922,957,,,
NJ1407308,GLENORA,Non-Transient non-community system,Ground water,-,CHESTER TWP.-1407,50,,,
NJ0605312,GLORY TABERNACLE CHILD CARE,Non-Transient non-community system,Ground water,Cumberland,FAIRFIELD TWP.-0605,80,,,
NJ0605313,GLORY TABERNACLE CHILD CARE II,Non-Transient non-community system,Ground water,Cumberland,FAIRFIELD TWP.-0605,55,,,
NJ0414300,GLOUCESTER CITY HIGH SCH,Non-Transient non-community system,Ground water,-,GLOUCESTER CITY,"1,000",,,
NJ0810302,GLOUCESTER CO CHRISTIAN,Non-Transient non-community system,Ground water,-,MANTUA TWP,320,,,
NJ0811311,GLOUCESTER CO DAY TRAINI,Non-Transient non-community system,Ground water,-,MONROE TWP,55,,,
NJ0818458,GLOUCESTER CTY FED SAVIN,Non-Transient non-community system,Ground water,-,WASHINGTON,25,,,
NJ1432354,GODDARD SCHOOL,Non-Transient non-community system,Ground water,Morris,RANDOLPH TWP.-1432,251,,,
NJ0808317,GODDARD SCHOOL,Non-Transient non-community system,Ground water,Gloucester,HARRISON TWP.-0808,125,,,
NJ1113315,GODDARD SCHOOL/WACKY GYM,Non-Transient non-community system,Ground water,Mercer,WEST WINDSOR TWP.-1113,140,,,
NJ1431303,GOLF FANANTIC,Non-Transient non-community system,Ground water,-,PEQUANNOCK TWP,100,,,
